STAID	STATE	FIPS	LAT_DMS 	 LON_DMS	WELLDPTH  	SAMPDATE 	SAMPTIME	AS_RMRK	AS_CONC	LAT_DD	LON_DD
16S     2S      6N      6S      7S      10N     9S      5S      1S      10N     12N     12N
394106074362501	NJ	34005	394106	743623	25	27-Jun-84	1100	<	1	39.685	74.60639
392657074362401	NJ	34001	392657	743624	24	17-Dec-85	1225	<	1	39.44917	74.60667
405431074362601	NJ	34027	405431	743626	51	24-Aug-89	1705	<	1	40.90862	74.60722
402049074363501	NJ	34023	402049	743635	53	07-Dec-89	1435	<	1	40.34694	74.60973
405444074363601	NJ	34027	405444	743636	55	24-Aug-89	910	<	1	40.91222	74.61
405408074363701	NJ	34027	405408	743637	50	23-Aug-89	1530	<	1	40.90223	74.61028
405443074363801	NJ	34027	405443	743638	188	24-Aug-89	1355	<	1	40.91194	74.61056
405330074363801	NJ	34027	405330	743638	307	25-Oct-89	1600	<	1	40.89167	74.61056
405330074363802	NJ	34027	405330	743638	175	26-Oct-89	1500	.	1	40.89167	74.61056
405330074363803	NJ	34027	405330	743638	63	27-Oct-89	1200	<	1	40.89167	74.61056
402426074363901	NJ	34000	402426	743639	0			-	2	40.40722	74.61083
391500074364501	NJ	34009	391500	743645	843	19-Mar-85	1005	<	1	39.25	74.6125
392640074371501	NJ	34001	392640	743646	32	06-Dec-85	1145	<	1	39.44444	74.61278
410633074364601	NJ	34037	410633	743646	95	19-Aug-88	1110	<	1	41.10917	74.61278
402016074364601	NJ	34023	402016	743646	175	28-Nov-89	1415	<	1	40.33778	74.61278
393053074365401	NJ	34001	393114	743654	75	17-Sep-85	1610	<	1	39.52056	74.615
393053074365402	NJ	34001	393114	743654	77	28-Jul-87	1215	<	1	39.52056	74.615
402047074365601	NJ	34023	402047	743656	234	01-Dec-89	1140	<	1	40.34639	74.61555
401604074365301	NJ	34021	401554	743659	136	08-Jul-86	1030	<	1	40.265	74.61639
405305074365901	NJ	34027	405305	743659	225	25-Aug-89	920	<	1	40.88473	74.61639
401424074365501	NJ	34021	401432	743700	74	16-Jul-86	1230	<	1	40.24222	74.61667
391827074371001	NJ	34001	391826	743709	680	24-Sep-86	1300	<	1	39.30722	74.61916
410718074371301	NJ	34037	410718	743713	227	16-Sep-92	1210	<	1	41.12167	74.62028
393210074371701	NJ	34001	393210	743716	25	18-Dec-85	1515	<	1	39.53611	74.62111
393220074372301	NJ	34001	393220	743721	23	19-Dec-85	940	.	4	39.53889	74.6225
405309074372701	NJ	34027	405309	743727	225	25-Oct-89	1330	<	1	40.88583	74.62417
402007074371701	NJ	34023	402011	743728	366	24-Oct-89	1200	<	1	40.33639	74.62444
392232074234403	NJ	34001	392344	743732	71	16-Oct-85	1635	<	1	39.39556	74.62556
392232074234401	NJ	34001	392343	743733	611	03-Apr-85	1450	<	1	39.39528	74.62583
411202074374001	NJ	34037	411202	743740	147	10-Sep-91	1145	<	1	41.20055	74.62778
402025074374401	NJ	34023	402025	743744	162	02-Nov-89	1420	<	1	40.34028	74.62889
402028074374701	NJ	34023	402028	743747	315	01-Dec-89	1515	<	1	40.34111	74.62972
402630074374901	NJ	34035	402630	743749	250	17-Aug-88	1135	.	8	40.44167	74.63028
405137074375001	NJ	34027	405137	743750	225	31-Oct-89	1000	<	1	40.86028	74.63055
402022074380001	NJ	34021	402015	743754	301	17-Aug-89	1105	<	1	40.3375	74.63167
391343074375501	NJ	34009	391343	743755	810	30-Aug-84	1300	<	1	39.22861	74.63194
391707074375604	NJ	34009	391707	743756	678	20-Mar-85	1140	<	1	39.28528	74.63223
392216074375801	NJ	34001	392217	743757	114	26-Feb-86	1145	<	1	39.37138	74.6325
402033074380101	NJ	34021	402033	743801	300	17-Aug-89	1530	<	1	40.3425	74.63361
402017074380101	NJ	34021	402017	743801	60	26-Oct-89	1500	<	1	40.33805	74.63361
393649074374801	NJ	34001	393638	743808	91	26-Jul-85	1545	<	1	39.61055	74.63556
402020074380701	NJ	34021	402029	743816	503	17-Aug-89	1320	<	1	40.34139	74.63778
405214074381901	NJ	34027	405214	743819	106	31-Aug-89	1010	<	1	40.87056	74.63861
392724074382401	NJ	34001	392724	743824	151	18-Sep-85	1505	<	1	39.45667	74.64
392522074381101	NJ	34001	392515	743824	160	03-Oct-85	1135	<	1	39.42083	74.64
393211074382901	NJ	34001	393212	743829	401	12-Mar-85	835	<	1	39.53667	74.64139
401635074383101	NJ	34021	401635	743831	62	16-Jul-86	1530	<	1	40.27639	74.64194
405107074383501	NJ	34027	405107	743835	607	03-Nov-89	1030	<	1	40.85194	74.64306
392722074384301	NJ	34001	392722	743845	95.7	06-Dec-88	1430	<	1	39.45612	74.64584
391949074385401	NJ	34001	391949	743854	126	21-Nov-85	955	<	1	39.33028	74.64833
403717074385501	NJ	34000	403717	743855	0			-	1	40.62139	74.64861
393739074385701	NJ	34001	393737	743859	85	04-Oct-85	1440	<	1	39.62695	74.64972
404934074385901	NJ	34027	404934	743859	419	27-Feb-90	1750	<	1	40.82611	74.64972
405122074390501	NJ	34027	405122	743905	125	31-Oct-89	1200	<	1	40.85611	74.65139
405240074391501	NJ	34027	405240	743915	61	21-Aug-89	1250	<	1	40.87778	74.65417
402044074391601	NJ	34021	402044	743916	150	12-Jan-89	1200	<	1	40.34556	74.65444
402023074391901	NJ	34021	402023	743919	304	25-Oct-90	1110	<	1	40.33973	74.65528
405245074392101	NJ	34027	405245	743921	141	23-Aug-89	925	<	1	40.87916	74.65583
401833074374001	NJ	34021	401935	743926	306	18-Aug-89	1110	<	1	40.32639	74.65722
391152074392701	NJ	34009	391152	743927	834	19-Mar-85	1525	<	1	39.19778	74.6575
401927074392701	NJ	34021	401927	743927	301	09-Sep-87	1345	<	1	40.32416	74.6575
410713074393701	NJ	34037	410713	743937	102	09-Sep-91	1040	.	2	41.12028	74.66028
402027074394201	NJ	34021	402027	743942	300	12-Jan-89	1515	<	1	40.34084	74.66167
405237074394201	NJ	34027	405237	743942	445	21-Aug-89	1530	<	1	40.87695	74.66167
410654074395901	NJ	34037	410654	743959	173	10-Sep-91	1420	<	1	41.11501	74.66639
394036074400101	NJ	34001	394028	743960	76	08-Oct-85	1530	.	2	39.67445	74.66666
411817074400401	NJ	34037	411817	744004	600	21-Aug-95	1405	<	1	41.30472	74.66778
393822074400201	NJ	34001	393821	744006	96	01-Oct-85	1620	<	1	39.63917	74.66833
401951074401101	NJ	34021	401951	744011	305	29-Apr-88	1515	<	1	40.33084	74.66972
404543074401101	NJ	34000	404543	744011	0			<	1	40.76194	74.66972
411224074401201	NJ	34037	411224	744012	63	18-Jul-88	1540	<	1	41.20667	74.67
405006074402001	NJ	34027	405006	744020	345	23-Oct-89	1500	<	1	40.835	74.67223
401809074402201	NJ	34021	401809	744022	70	26-Oct-89	1140	<	1	40.3025	74.67278
402059074402501	NJ	34021	402059	744025	130	15-Aug-89	1505	<	1	40.34972	74.67361
402142074403201	NJ	34021	402142	744032	380	18-Aug-89	1425	<	1	40.36167	74.67555
425033074403401	NY	36057	425033	744034				<	1	42.8425	74.67611
405236074404301	NJ	34027	405236	744043	100	20-Sep-89	1420	.	1	40.87667	74.67861
401957074405301	NJ	34021	401957	744053	131	03-Oct-89	1130	<	1	40.3325	74.68139
394608074405402	NJ	34005	394608	744054	46	03-Sep-81	1210	.	2	39.76889	74.68166
394608074405401	NJ	34005	394608	744054	100	03-Sep-81	1450	.	1	39.76889	74.68166
393359074405501	NJ	34001	393359	744056	176	05-Sep-85	1505	<	1	39.56639	74.68222
410012074410301	NJ	34037	410012	744103	30	25-Aug-95	1120	<	1	41.00333	74.68417
405258074410401	NJ	34027	405258	744104	400	27-Sep-89	1400	<	1	40.88278	74.68445
392959074410701	NJ	34001	392959	744107	80	06-Dec-88	1030	<	1	39.49972	74.68528
392335074410801	NJ	34000	392335	744108	0			<	1	39.39305	74.68555
405054074410901	NJ	34027	405054	744109	222	03-Nov-89	1400	<	1	40.84833	74.68584
405104074411001	NJ	34027	405104	744110	100	31-Aug-89	1400	<	1	40.85111	74.68611
405108074411001	NJ	34027	405108	744110	175	06-Sep-89	1220	<	1	40.85222	74.68611
402302074411001	NJ	34035	402302	744110	225	27-Oct-89	1510	<	1	40.38389	74.68611
404700074411201	NJ	34000	404660	744112	0			<	1	40.78333	74.68667
393557074411401	NJ	34001	393557	744114	136	21-Jun-84	1600	<	1	39.59916	74.68723
393051074412101	NJ	34001	393047	744114	55	06-Sep-85	1700	<	1	39.51305	74.68723
405010074412401	NJ	34027	405010	744124	140	30-Aug-89	1410	<	1	40.83611	74.69
393050074412501	NJ	34000	393050	744125	0			<	1	39.51389	74.69028
392130074414202	NJ	34001	392131	744130	140	30-Oct-85	1140	<	1	39.35861	74.69167
390926074413101	NJ	34009	390926	744131	864	18-Mar-85	1305	<	1	39.15723	74.69195
402003074413601	NJ	34021	402003	744136	300	25-Oct-89	1130	<	1	40.33417	74.69334
402215074413801	NJ	34021	402215	744138	220	22-Apr-88	1400	.	23	40.37083	74.69389
402509074414201	NJ	34035	402509	744142	300	22-Mar-88	1500	.	5	40.41917	74.695
404949074414501	NJ	34027	404949	744145	110	06-Sep-89	1025	<	1	40.83027	74.69583
403239074414701	NJ	34035	403239	744147	150	22-Jul-87	1155	.	3	40.54417	74.69639
402253074414701	NJ	34035	402253	744147	45	12-Sep-94	1310	<	1	40.38139	74.69639
394939074414701	NJ	34000	394939	744147	0			<	1	39.8275	74.69639
393348074415001	NJ	34001	393348	744153	81	30-Mar-89	1245	<	1	39.56333	74.69806
404809074415502	NJ	34027	404809	744155	49	02-May-90	1400	<	1	40.8025	74.69861
404809074415501	NJ	34027	404809	744155	237	02-May-90	1620	<	1	40.8025	74.69861
390847074420001	NJ	34009	390847	744160	830	18-Mar-85	1350	.	1	39.14639	74.7
402545074420001	NJ	34035	402545	744160	155	30-Jun-88	1050	.	4	40.42917	74.7
405058074420701	NJ	34027	405058	744207	198	30-Aug-89	1010	<	1	40.84945	74.70194
400242074422301	NJ	34005	400242	744223	615	20-Aug-86	1330	<	1	40.045	74.70639
390747074424101	NJ	34009	390747	744241	802	18-Mar-85	1450	.	1	39.12972	74.71139
392445074424401	NJ	34001	392444	744243	139	26-Nov-85	1320	<	1	39.41222	74.71194
393459074424701	NJ	34001	393447	744245	80	03-Oct-85	1915	<	1	39.57972	74.7125
402601074424601	NJ	34035	402601	744246	117	14-Jul-88	1100	.	1	40.43361	74.71278
402043074431801	NJ	34021	402045	744248	223	21-Mar-88	1230	.	10	40.34583	74.71333
403456074424801	NJ	34035	403456	744248	250	02-Aug-88	1645	.	8	40.58222	74.71333
402321074425101	NJ	34035	402321	744251		22-Mar-88	1245	.	5	40.38916	74.71416
405134074425801	NJ	34027	405134	744258	43	10-Aug-94	1300	<	1	40.85944	74.71611
401940074430801	NJ	34021	401940	744308	260	03-Aug-88	1430	.	11	40.32778	74.71889
401928074430801	NJ	34000	401928	744308	0			-	11	40.32444	74.71889
394422074430903	NJ	34005	394422	744309	17	06-Sep-84	1400	<	1	39.73945	74.71917
394422074430902	NJ	34005	394422	744309	65	06-Sep-84	1100	<	1	39.73945	74.71917
394422074430901	NJ	34005	394422	744309	260	20-Feb-86	1530	<	1	39.73945	74.71917
390545074432601	NJ	34009	390545	744326	839	19-Mar-85	1235	<	1	39.09583	74.72389
410614074432901	NJ	34037	410614	744329	250	24-Aug-88	1230	.	15	41.10389	74.72472
401955074433001	NJ	34021	401955	744330	98	04-Aug-88	1040	.	5	40.33194	74.725
390528074433801	NJ	34009	390528	744338	923	29-Aug-84	940	<	1	39.09111	74.72722
402207074434201	NJ	34021	402207	744342	290	28-Mar-88	1545	.	1	40.36861	74.72833
404848074434201	NJ	34027	404848	744342	65	30-Aug-89	1655	<	1	40.81333	74.72833
403021074434301	NJ	34035	403021	744343	480	21-Jul-87	1645	.	19	40.50584	74.72861
404823074434401	NJ	34027	404823	744344	61	31-Oct-89	1600	<	1	40.80639	74.72889
402142074434801	NJ	34021	402142	744348	400	23-Mar-88	1040	.	3	40.36167	74.73
391621074435501	NJ	34009	391621	744355	655	05-Apr-85	1340	<	1	39.2725	74.73194
392457074435501	NJ	34001	392457	744355	180	06-Feb-86	1230	<	1	39.41584	74.73194
394316074441501	NJ	34001	394316	744415	15	12-Nov-85	1325	<	1	39.72111	74.7375
404823074442001	NJ	34027	404823	744420	90	01-Nov-89	1700	<	1	40.80639	74.73889
405925074442501	NJ	34037	405925	744425	42	29-Aug-95	1140	<	1	40.99028	74.74028
394918074442801	NJ	34000	394918	744428	0			<	1	39.82167	74.74111
402556074443001	NJ	34035	402556	744430	200	04-Apr-88	1130	.	6	40.43222	74.74167
404944074443101	NJ	34000	404944	744431	0			<	1	40.82889	74.74194
390420074443502	NJ	34009	390420	744435	864	29-Aug-84	850	<	1	39.07222	74.74306
392709074443901	NJ	34001	392710	744440	347	18-Sep-85	1210	<	1	39.45278	74.74445
410851074444301	NJ	34037	410851	744443	170	18-Jul-88	1230	<	1	41.1475	74.74528
403326074444801	NJ	34000	403326	744448	0			-	5	40.55722	74.74667
411351074445601	NJ	34037	411351	744456	23	19-Sep-95	1630	.	1	41.23083	74.74889
393605074445901	NJ	34001	393604	744459	108	05-Sep-85	1105	<	1	39.60111	74.74973
404802074450101	NJ	34027	404802	744501	230	31-Aug-89	1835	<	1	40.80055	74.75027
403130074450301	NJ	34035	403130	744503	235	01-Jul-88	1450	.	6	40.525	74.75083
411349074450301	NJ	34037	411349	744503	30	22-Aug-95	1250	.	1	41.23028	74.75083
393819074445201	NJ	34001	393827	744508	58	02-Jul-87	1155	<	1	39.64083	74.75222
402023074450801	NJ	34021	402023	744508	200	22-Apr-88	1140	.	2	40.33973	74.75222
402359074451201	NJ	34021	402359	744512	175	04-Apr-88	1540	.	5	40.39972	74.75333
404811074451501	NJ	34027	404811	744515	200	02-Nov-89	1000	<	1	40.80306	74.75417
404805074451601	NJ	34027	404805	744516	105	29-Aug-89	1615	<	1	40.80139	74.75445
402418074452001	NJ	34021	402418	744520	275	28-Mar-88	1330	.	1	40.405	74.75555
402123074452101	NJ	34021	402123	744521	130	21-Apr-88	1420	.	8	40.35638	74.75584
410727074452301	NJ	34037	410727	744523	340	13-Aug-93	1105	.	1	41.12417	74.75639
390323074452501	NJ	34009	390323	744525	881	20-Mar-85	1035	.	1	39.05639	74.75694
403517074452501	NJ	34019	403517	744525	101	12-Aug-94	1200	<	1	40.58805	74.75694
410407074452601	NJ	34037	410407	744526	370	17-Sep-93	1010	<	1	41.06861	74.75723
410740074452901	NJ	34037	410740	744529	156	13-Aug-93	1300	<	1	41.12778	74.75806
390314074453202	NJ	34009	390314	744532	860	20-Mar-85	855	.	1	39.05389	74.75889
403423074453601	NJ	34000	403423	744536	0			-	4	40.57306	74.76
390301074454501	NJ	34009	390301	744545	883	20-Mar-85	945	.	1	39.05028	74.7625
404712074454701	NJ	34027	404712	744547	118	20-Sep-94	1245	<	1	40.78667	74.76305
392225074454902	NJ	34001	392225	744549	55	19-Nov-85	1650	<	1	39.37362	74.76361
404751074455601	NJ	34027	404751	744556	298	29-Aug-89	1315	<	1	40.7975	74.76556
392552074455702	NJ	34001	392552	744557	40	15-Nov-85	1500	<	1	39.43111	74.76583
393935074455701	NJ	34001	393927	744602	65	05-Feb-86	1245	<	1	39.6575	74.76722
393907074440201	NJ	34001	393928	744603	96	06-Jul-87	1326	<	1	39.65778	74.7675
392933074460402	NJ	34001	392933	744604	160	10-Feb-86	1600	<	1	39.4925	74.76778
402131074461201	NJ	34021	402131	744611	150	22-Aug-85	1345	.	1	40.35862	74.76972
402314074461101	NJ	34021	402314	744611	380	21-Mar-88	1415	.	4	40.38722	74.76972
404813074461701	NJ	34027	404813	744617	123	28-Sep-89	1550	<	1	40.80361	74.77139
391807074451001	NJ	34001	391826	744620	111	29-Oct-85	1620	<	1	39.30722	74.77222
391820074462201	NJ	34001	391820	744622	120	05-Dec-88	1030	<	1	39.30556	74.77278
392557074460702	NJ	34001	392550	744626	60	27-Feb-86	1210	<	1	39.43055	74.77389
403452074463301	NJ	34000	403452	744633	0			-	3	40.58111	74.77583
402040074463501	NJ	34021	402040	744635	600	23-Mar-88	1235	.	8	40.34444	74.77639
402430074464001	NJ	34021	402430	744640	250	04-Apr-88	1345	.	11	40.40834	74.77778
402154074464801	NJ	34000	402154	744648	0			-	5	40.365	74.78
402000074465801	NJ	34021	401960	744658	400	24-Mar-88	1520	.	6	40.33333	74.78278
402633074471101	NJ	34019	402633	744711	350	17-Aug-88	1550	.	3	40.4425	74.78639
402708074471401	NJ	34019	402708	744714	145	30-Jun-88	1652	.	9	40.45222	74.78722
392700074473001	NJ	34001	392738	744727	148	26-Nov-85	1550	<	1	39.46056	74.79083
393813074472401	NJ	34001	393815	744728	100	04-Sep-85	1715	<	1	39.6375	74.79111
392758074473101	NJ	34001	392658	744730	65	19-Nov-85	1200	<	1	39.44944	74.79166
404453074473501	NJ	34000	404453	744735	0			<	1	40.74805	74.79305
401905074473601	NJ	34021	401905	744736	300	24-Mar-88	1410	.	4	40.31805	74.79333
404700074473801	NJ	34027	404660	744738		26-Oct-89	1200	<	1	40.78333	74.79389
404347074473901	NJ	34000	404347	744739	0			-	29	40.72972	74.79417
401823074474301	NJ	34021	401823	744743	135	26-Apr-88	1100	.	3	40.30639	74.79528
404625074474401	NJ	34027	404625	744744	125	24-Oct-89	1300	<	1	40.77361	74.79556
390704074475001	NJ	34009	390704	744750	654	20-Mar-85	1245	<	1	39.11777	74.79723
401947074475001	NJ	34021	401947	744750	272	23-Jun-88	1310	.	4	40.32973	74.79723
405003074480101	NJ	34000	405003	744801	0			<	1	40.83417	74.80028
404508074480201	NJ	34027	404508	744802	97	03-Nov-89	1630	<	1	40.75222	74.80055
404624074480301	NJ	34027	404624	744803	175	27-Oct-89	1000	<	1	40.77333	74.80083
403303074480601	NJ	34000	403303	744806	0			-	4	40.55083	74.80167
402149074481001	NJ	34021	402149	744810	215	11-Apr-88	1355	<	1	40.36361	74.80278
393530074481501	NJ	34001	393530	744811	20	18-Dec-85	1110	<	1	39.59166	74.80305
395735074481001	NJ	34005	395730	744816	401	14-Sep-82	955	.	1	39.95834	74.80444
393242074482201	NJ	34001	393241	744818	38	13-Nov-85	1620	<	1	39.54472	74.805
391850074481801	NJ	34001	391850	744818	102	26-Nov-85	1100	<	1	39.31389	74.805
393523074482201	NJ	34001	393523	744818	20	18-Dec-85	1200	<	1	39.58972	74.805
393931074482101	NJ	34001	393932	744820	165	22-Nov-88	1630	<	1	39.65889	74.80556
394034074482001	NJ	34000	394034	744820	0			<	1	39.67611	74.80556
393604074482401	NJ	34001	393604	744824	125	02-Oct-85	1000	<	1	39.60111	74.80666
393758074485301	NJ	34001	393757	744825	328	18-Feb-86	1525	<	1	39.6325	74.80695
404126074482501	NJ	34000	404126	744825	0			<	1	40.69056	74.80695
405227074482701	NJ	34041	405227	744827	120	14-Sep-92	1040	<	1	40.87417	74.8075
400703074483201	NJ	34005	400703	744832	134	02-Jul-85	1430	<	1	40.1175	74.80889
401753074483501	NJ	34021	401753	744835	300	18-Aug-88	1425	.	2	40.29805	74.80972
390608074483801	NJ	34009	390611	744838	230	25-Sep-84	1515	<	1	39.10305	74.81055
393625074484601	NJ	34001	393631	744840	100	08-Jul-87	1110	<	1	39.60861	74.81111
402147074484101	NJ	34021	402147	744841	120	04-Aug-88	1430	<	1	40.36306	74.81139
393117074484101	NJ	34000	393117	744841	0			<	1	39.52139	74.81139
405527074484201	NJ	34041	405527	744842	24	28-Aug-95	1150	<	1	40.92417	74.81167
403524074485001	NJ	34019	403524	744850	85	31-Aug-94	1105	.	1	40.59	74.81389
405112074485201	NJ	34041	405112	744852	143	26-Aug-92	1340	<	1	40.85333	74.81445
400612074485301	NJ	34005	400612	744853	192	16-Dec-82	1300	.	1	40.10333	74.81472
405113074485301	NJ	34041	405113	744853	37	09-Sep-92	1140	<	1	40.85361	74.81472
393727074490101	NJ	34001	393733	744908	62	23-Jul-87	1130	<	1	39.62583	74.81889
402446074490801	NJ	34019	402446	744908	100	31-Mar-88	1210	<	1	40.41278	74.81889
395413074492201	NJ	34005	395413	744922	536	14-Sep-82	1105	.	1	39.90361	74.82278
405230074492501	NJ	34041	405230	744925	123	28-Sep-90	1130	<	1	40.875	74.82361
404546074492601	NJ	34027	404546	744926		24-Oct-89	1600	<	1	40.76278	74.82389
393414074492702	NJ	34001	393414	744927	95	06-Sep-85	1245	<	1	39.57056	74.82417
400707074484501	NJ	34005	400706	744930	120	03-Jul-86	1200	<	1	40.11833	74.825
392241074493301	NJ	34001	392241	744933	70	02-Dec-88	1045	<	1	39.37806	74.82584
393856074493701	NJ	34001	393856	744939	80	17-Oct-85	1430	<	1	39.64888	74.8275
400535074494101	NJ	34005	400535	744941	146	02-Jul-85	1200	<	1	40.09306	74.82806
402128074494501	NJ	34021	402128	744945	115	30-Mar-88	1530	<	1	40.35778	74.82917
404354074494501	NJ	34019	404354	744945	71	01-Nov-89	1030	<	1	40.73167	74.82917
395316074494601	NJ	34005	395316	744946	536	14-Sep-82	1155	.	1	39.88778	74.82944
400524074495101	NJ	34005	400524	744951	146	02-Jul-85	1215	.	1	40.09	74.83083
392350074495601	NJ	34001	392428	744953	57	03-Oct-85	1450	<	1	39.40777	74.83139
394038074495801	NJ	34007	394038	744958	151	21-Dec-88	1400	<	1	39.67722	74.83278
404244074515001	NJ	34019	404259	744958	265	30-Oct-89	1600	<	1	40.71638	74.83278
404431074495801	NJ	34019	404431	744958	198	02-Nov-89	1330	<	1	40.74194	74.83278
390805074500001	NJ	34000	390805	745000	0			<	1	39.13472	74.83334
404318074500401	NJ	34019	404318	745004	123	01-Nov-89	1330	<	1	40.72167	74.83444
402407074500501	NJ	34019	402407	745005	42	30-Aug-94	1440	<	1	40.40194	74.83472
402242074500601	NJ	34021	402242	745006	173	15-Sep-89	1145	.	6	40.37833	74.835
401552074501801	NJ	34021	401553	745012	300	18-Sep-84	1300	<	1	40.26472	74.83667
403215074502401	NJ	34019	403215	745024	502	29-Jul-87	1100	.	2	40.5375	74.84
395524074502501	NJ	34005	395524	745025	410	30-Aug-82	1225	.	1	39.92333	74.84028
395525074502505	NJ	34005	395525	745025	750	31-Aug-82	1455	<	1	39.92361	74.84028
395525074502601	NJ	34005	395524	745025	1140	18-Oct-82	1710	<	1	39.92333	74.84028
395524074502502	NJ	34005	395524	745025	263	10-Sep-85	1145	<	1	39.92333	74.84028
401819074502801	NJ	34021	401819	745028	205	21-Apr-88	1220	.	5	40.30528	74.84111
393629074484101	NJ	34001	393627	745029	98	10-Jul-87	1240	<	1	39.6075	74.84139
401846074504601	NJ	34021	401846	745046	235	15-Aug-88	1500	.	4	40.31278	74.84611
401658074505001	NJ	34021	401658	745050				-	2	40.28278	74.84722
400538074505301	NJ	34005	400538	745053	49	09-Sep-85	1100	<	1	40.09388	74.84805
390211074505501	NJ	34009	390213	745056	252	27-Aug-85	1400	<	1	39.03695	74.84889
393346074505601	NJ	34001	393346	745056	19	26-Feb-86	1520	.	6	39.56277	74.84889
402351074505601	NJ	34019	402351	745056	100	25-Apr-88	1450	.	2	40.3975	74.84889
402358074510301	NJ	34019	402358	745103		21-Jun-88	1530	.	1	40.39944	74.85083
411151074510701	NJ	34037	411151	745107	300	20-Sep-91	1255	<	1	41.1975	74.85194
404314074511001	NJ	34019	404314	745110	150	06-Nov-89	1150	<	1	40.72055	74.85278
404416074464501	NJ	34019	404355	745111	545	30-Oct-89	1300	<	1	40.73195	74.85306
393627074511301	NJ	34001	393627	745114	38	10-Dec-85	1030	<	1	39.6075	74.85389
393712074513301	NJ	34001	393710	745123	104	26-Jul-85	1145	<	1	39.61945	74.85639
394107074512302	NJ	34007	394107	745123	144	21-Dec-88	1030	<	1	39.68528	74.85639
391946074512502	NJ	34001	391946	745124	73	13-Nov-85	1030	<	1	39.32944	74.85667
404216074514901	NJ	34019	404216	745149	150	06-Nov-89	1615	<	1	40.70444	74.86361
402756074515001	NJ	34019	402756	745150	300	22-Jul-87	900	.	16	40.46556	74.86389
400324074515201	NJ	34005	400324	745152	80	06-Jun-86	1200	.	2	40.05667	74.86444
400324074515202	NJ	34005	400324	745152		06-Jun-86	906	<	1	40.05667	74.86444
403532074515201	NJ	34019	403532	745152	20	27-Sep-94	1320	<	1	40.59222	74.86444
402735074515401	NJ	34000	402735	745154	0			-	3	40.45972	74.865
404432074515601	NJ	34019	404432	745156	200	29-Sep-89	1400	<	1	40.74222	74.86555
395247074515701	NJ	34005	395247	745157	555	15-Aug-85	1320	<	1	39.87973	74.86584
